demographics_term,student_ID,major_term,course_prefix,course_number,course_suffix,course_credits,course_grade_letter
201601,248,BIO,BIOL,2240,,3.0,B
201601,248,BIO,THEA,2040,,3.0,A-
201601,245,CHM,MATH,1111,,3.0,C
201601,254,CHM,CHEM,4950,,5.0,A+
201601,254,CHM,CHEM,8910,,2.0,S
201601,254,CHM,CHEM,4940,,1.0,A-
201601,254,CHM,CHEM,4150,,3.0,B+
201601,254,CHM,CHEM,4010,,3.0,A-
201601,257,PSY,PSYC,3110,,3.0,C
201601,257,PSY,JOUR,3010,,3.0,B
201601,257,PSY,JOUR,3070,,3.0,A-
201601,257,PSY,JOUR,3060,,3.0,A-
201601,257,PSY,PSYC,3570,,3.0,B+
201601,261,POL,POLS,3800,,3.0,F
201601,261,POL,POLS,3540,,3.0,D
201601,261,POL,HIST,1112,,3.0,B-
201601,261,POL,CHEM,1152,K,4.0,C-
201601,261,POL,RELS,4480,,3.0,A
201601,267,BIO,BIOL,3890,,1.0,A
201601,267,BIO,CHEM,3100,,2.0,C
201601,267,BIO,BIOL,4576,,4.0,B
201601,267,BIO,CHEM,3410,,4.0,W
201601,268,PSY,PSYC,4220,,3.0,B
201601,268,PSY,PSYC,3530,,4.0,B
201601,268,PSY,PSYC,4760,,3.0,S
201601,268,PSY,PERS,2002,,2.0,B
201601,266,BIO,MATH,1070,,3.0,A
201601,266,BIO,BIOL,4575,,4.0,B-
201601,266,BIO,BIOL,3840,,3.0,B+
201601,266,BIO,CHEM,3411,,1.0,W
201601,266,BIO,CHEM,3410,,4.0,C+
201601,265,BIO,BIOL,3810,,3.0,A
201601,265,BIO,BIOL,3250,,1.0,A
201601,265,BIO,BIOL,3800,,3.0,A-
201601,265,BIO,CHEM,2400,,4.0,A-
201601,265,BIO,BIOL,3240,,3.0,C
201601,310,BIO,BIOL,4930,,4.0,A
201601,310,BIO,SPAN,2001,,3.0,A
201601,310,BIO,BIOL,3250,,1.0,A+
201601,310,BIO,BIOL,3240,,3.0,A
201601,310,BIO,BIOL,4905,,4.0,A-
201601,312,AAS,AAS,4980,,3.0,A
201601,312,AAS,AAS,4970,,3.0,A
201601,312,AAS,AAS,3975,,3.0,A+
201601,312,AAS,ENGL,4201,,3.0,B
201601,313,PSY,MUA,3930,,3.0,A
201601,313,PSY,KH,3150,,3.0,A+
201601,313,PSY,SNHP,2010,,3.0,A
201601,313,PSY,NUTR,3100,,3.0,A
201601,313,PSY,MATH,1070,,3.0,C
201601,324,PSY,ANTH,2020,,3.0,C
201601,324,PSY,PSYC,3110,,3.0,B+
201601,324,PSY,PSYC,4610,,3.0,B
201601,324,PSY,PSYC,3510,,4.0,B
201601,316,PUP,PMAP,4061,,3.0,A-
201601,316,PUP,PMAP,4411,,3.0,A-
201601,316,PUP,SOCI,3201,,3.0,W
201601,316,PUP,ECON,2106,,3.0,C+
201601,316,PUP,PMAP,3411,,3.0,B-
201601,316,PUP,PMAP,4051,,3.0,B+
201601,317,PSY,PSYC,4510,,3.0,A+
201601,317,PSY,PSYC,3530,,4.0,A-
201601,317,PSY,PSYC,3110,,3.0,A-
201601,317,PSY,PSYC,4160,,3.0,A-
201601,306,PSY,PSYC,3530,,4.0,D
201601,306,PSY,ASTR,1000,,3.0,C
201601,306,PSY,GERO,2000,,3.0,F
201601,306,PSY,PSYC,4510,,3.0,F
201601,307,BNUR,NURS,4600,,3.0,B+
201601,307,BNUR,NURS,4510,,5.0,B+
201601,307,BNUR,SPAN,3303,,3.0,F
201601,307,BNUR,NURS,3300,,3.0,A
201601,304,PSY,ANTH,2020,,3.0,A
201601,304,PSY,PSYC,4760,,3.0,S
201601,304,PSY,SOCI,3156,,3.0,B-
201601,304,PSY,PSYC,4100,,3.0,B+
201601,304,PSY,MUA,1930,,3.0,A
201601,303,BIO,PSYC,1101,,3.0,A+
201601,303,BIO,BIOL,4102,,4.0,B
201601,303,BIO,BIOL,2120,K,4.0,A
201601,308,MK,MK,4010,,3.0,B
201601,308,MK,MK,4100,,3.0,B
201601,308,MK,FI,3300,,3.0,A-
201601,308,MK,MGS,3400,,3.0,B+
201601,308,MK,BUSA,3000,,3.0,A
201601,309,BIO,BIOL,3880,,3.0,A
201601,309,BIO,BIOL,4576,,4.0,B+
201601,309,BIO,BIOL,3890,,1.0,A
201601,309,BIO,SNHP,2010,,3.0,A
201601,298,BIO,BIOL,3820,,3.0,A
201601,297,FI,ECON,4810,,3.0,A-
201601,297,FI,BUSA,3000,,3.0,A-
201601,297,FI,FI,4420,,3.0,A-
201601,297,FI,ACCT,4210,,3.0,A
201601,297,FI,FI,4040,,3.0,A-
201601,300,BIO,CHEM,4600,,5.0,B-
201601,300,BIO,BIOL,2108,K,4.0,A
201601,320,CHM,CHEM,4120,,3.0,B
201601,320,CHM,CHEM,4160,,3.0,A-
201601,320,CHM,CHEM,4010,,3.0,B
201601,319,PSY,PSYC,4130,,3.0,C
201601,319,PSY,SOCI,1160,,3.0,F
201601,319,PSY,PSYC,4020,,3.0,F
201601,319,PSY,PSYC,3570,,3.0,B
201601,358,BIO,BIOL,2240,,3.0,F
201601,358,BIO,CHEM,1212,K,4.0,F
201601,358,BIO,BIOL,3440,,3.0,F
201601,361,CHM,CHEM,4010,,3.0,B
201601,361,CHM,MATH,2212,,4.0,B
201601,361,CHM,CHEM,4110,,3.0,C
201601,361,CHM,BIOL,3810,,3.0,B
201601,368,BIO,POLS,2401,,3.0,C-
201601,368,BIO,BIOL,4694,,4.0,D
201601,368,BIO,BIOL,3840,,3.0,C+
201601,368,BIO,BIOL,4960,,1.0,U
201601,368,BIO,BIOL,3020,,3.0,C
201601,369,PSY,ANTH,2020,,3.0,C-
201601,369,PSY,CPS,3200,,3.0,B
201601,369,PSY,PSYC,4160,,3.0,B
201601,369,PSY,PSYC,4800,,3.0,B-
201601,367,SW,SW,3400,,3.0,A
201601,367,SW,SW,3700,,3.0,A+
201601,367,SW,HIST,3400,,3.0,A
201601,367,SW,SW,3600,,3.0,A+
201601,367,SW,SW,3800,,3.0,A-
201601,364,CHM,CHEM,4120,,3.0,B-
201601,364,CHM,BIOL,3900,,3.0,B
201601,364,CHM,BIOL,2110,K,4.0,C-
201601,364,CHM,CHEM,4010,,3.0,C+
201601,363,CSC,CSC,4210,,4.0,C
201601,363,CSC,CSC,4998,,4.0,A
201601,363,CSC,CSC,4330,,4.0,C+
201601,362,BIO,BIOL,3840,,3.0,A
201601,362,BIO,BIOL,4451,,4.0,A
201601,362,BIO,BIOL,3880,,3.0,B
201601,362,BIO,BIOL,3820,,3.0,B-
201601,357,PSY,CPS,3200,,3.0,W
201601,357,PSY,CPS,3400,,3.0,W
201601,357,PSY,HON,3260,,3.0,A-
201601,357,PSY,GRMN,1002,,3.0,B
201601,357,PSY,PSYC,4040,,3.0,B
201601,357,PSY,KH,3150,,3.0,B-
201601,353,ART,GRD,3150,,3.0,B
201601,353,ART,AH,4650,,3.0,B+
201601,353,ART,GRD,3200,,3.0,B
201601,352,PSY,CSC,1010,,3.0,C
201601,352,PSY,AAS,1140,,3.0,A-
201601,352,PSY,SOCI,1101,,3.0,W
201601,352,PSY,AH,1700,,3.0,B
201601,355,JOU,MTM,3030,,3.0,F
201601,355,JOU,JOUR,4040,,3.0,F
201601,355,JOU,JOUR,4610,,3.0,F
201601,355,JOU,JOUR,4780,,3.0,C
201601,354,AS,BUSA,4980,,3.0,A-
201601,354,AS,BUSA,4990,,0.0,S
201601,354,AS,AS,4350,,3.0,C
201601,351,BIO,CHEM,1212,K,4.0,F
201601,351,BIO,BIOL,2107,K,4.0,F
201601,351,BIO,SCOM,1000,,2.0,F
201601,371,STU,DPP,4500,,4.0,A
201601,371,STU,DPP,3250,,4.0,A-
201601,371,STU,DPP,4950,,3.0,A
201601,894,BIO,CHEM,3410,,4.0,C
201601,894,BIO,CHEM,3110,,2.0,B-
201601,894,BIO,BIOL,4428,,4.0,A
201601,894,BIO,BIOL,4575,,4.0,W
201601,889,PSY,PSYC,4160,,3.0,A
201601,889,PSY,PSYC,4400,,3.0,A
201601,889,PSY,POLS,4131,,3.0,B+
201601,889,PSY,POLS,3140,,3.0,A
201601,889,PSY,PSYC,3510,,4.0,B+
201601,886,HIS,POLS,2401,,3.0,F
201601,886,HIS,HIST,1112,,3.0,I
201601,886,HIS,SCOM,1000,,2.0,F
201601,886,HIS,EDUC,3010,,3.0,I
201601,888,CHM,MATH,1070,,3.0,B+
201601,888,CHM,BIOL,2310,,1.0,C+
201601,888,CHM,ECON,2105,,3.0,B-
201601,888,CHM,PHYS,2211,K,4.0,C
201601,888,CHM,CHEM,4600,,5.0,B+
201601,892,AN,ANTH,3033,,3.0,B+
201601,892,AN,ANTH,4460,,4.0,A+
201601,892,AN,ANTH,4390,,3.0,A-
201601,892,AN,CHEM,1212,K,4.0,C+
201601,905,PSY,PSYC,4400,,3.0,B
201601,905,PSY,GEOG,1112,,4.0,B-
201601,905,PSY,PSYC,3110,,3.0,B+
201601,905,PSY,HIST,1111,,3.0,C
201601,900,PSY,PSYC,3530,,4.0,A-
201601,900,PSY,PSYC,4040,,3.0,B+
201601,900,PSY,SOCI,3201,,3.0,F
201601,900,PSY,PSYC,4160,,3.0,B+
201601,900,PSY,CPS,3200,,3.0,A
201601,944,ENG,SOCI,3212,,3.0,A-
201601,944,ENG,SOCI,3101,,3.0,A+
201601,944,ENG,AAS,2010,,3.0,B+
201601,944,ENG,ENGL,3040,,3.0,A
201601,944,ENG,ENGL,3170,,3.0,B+
201601,946,EXS,KH,4360,,4.0,I
201601,946,EXS,KH,4630,,4.0,I
201601,946,EXS,KH,3390,,3.0,A
201601,946,EXS,NUTR,4960,,3.0,A+
201601,949,CHM,CHEM,2400,,4.0,C
201601,949,CHM,PSYC,2050,,3.0,C
201601,949,CHM,BIOL,2107,K,4.0,D
201601,923,STU,ID,3920,,3.0,C+
201601,923,STU,ID,3600,,2.0,C-
201601,923,STU,ID,3500,,3.0,B
201601,923,STU,ID,3250,,2.0,B+
201601,923,STU,ID,3350,,3.0,B+
201601,920,BIO,MUA,1930,,3.0,A
201601,920,BIO,MATH,2211,,4.0,C
201601,922,CHM,BIOL,1103,K,4.0,I
201601,922,CHM,PH,3000,,3.0,F
201601,922,CHM,SNHP,2010,,3.0,C
201601,921,PSY,CHEM,4600,,5.0,C+
201601,921,PSY,PHYS,1112,K,4.0,B-
201601,921,PSY,PSYC,4030,,3.0,B+
201601,921,PSY,PSYC,4760,,3.0,S
201601,921,PSY,SOCI,1160,,3.0,A+
201601,927,PSY,PSYC,4620,,3.0,A+
201601,927,PSY,BIOL,1104,K,4.0,A+
201601,917,CHM,MATH,1070,,3.0,B-
201601,917,CHM,GRMN,1001,,3.0,A
201601,917,CHM,CHEM,3410,,4.0,C
201601,917,CHM,PHYS,2212,K,4.0,B+
201601,924,POL,SPAN,4409,,3.0,B+
201601,924,POL,ANTH,2020,,3.0,A
201601,924,POL,POLS,3450,,3.0,A-
201601,924,POL,POLS,3200,,3.0,B+
201601,874,NUR,PSYC,3140,,3.0,A+
201601,874,NUR,SNHP,3000,,3.0,A
201601,874,NUR,NUTR,3300,,3.0,A+
201601,874,NUR,BIOL,2120,K,4.0,A
201601,868,CHM,CHEM,4110,,3.0,C+
201601,868,CHM,CHEM,4600,,5.0,B
201601,868,CHM,CHEM,4160,,3.0,A
201601,870,ECE,PERS,2001,,2.0,A+
201601,870,ECE,ISCI,2002,,3.0,A
201601,870,ECE,EDUC,2120,,3.0,A
201601,870,ECE,CHEM,1212,K,4.0,B
201601,876,PSY,AAS,2010,,3.0,B
201601,876,PSY,MUA,1500,,3.0,B
201601,876,PSY,POLS,1101,,3.0,B
201601,876,PSY,PSYC,1101,,3.0,W
201601,879,BIO,ECON,2105,,3.0,C-
201601,879,BIO,FLME,2700,,3.0,A+
201601,879,BIO,CHEM,3410,,4.0,C
201601,879,BIO,BIOL,3900,,3.0,B-
201601,879,BIO,BIOL,4960,,1.0,S
201601,879,BIO,CHEM,3110,,2.0,B+
201601,882,ENG,ENGL,4202,,3.0,W
201601,882,ENG,ENGL,2110,,3.0,W
201601,882,ENG,ENGL,3115,,3.0,W
201601,882,ENG,ENGL,3610,,3.0,W
201601,881,ML,EDUC,2110,,3.0,A-
201601,881,ML,ENGL,1102,,3.0,-W
201601,881,ML,EDUC,2130,,3.0,B
201601,884,POL,POLS,4424,,3.0,A+
201601,884,POL,POLS,3400,,3.0,C
201601,884,POL,ARBC,1002,,4.0,B
201601,884,POL,POLS,4260,,3.0,D
201601,884,POL,BIOL,1104,K,4.0,C-
201601,851,BIO,BIOL,3900,,3.0,C+
201601,851,BIO,PHYS,1112,K,4.0,A+
201601,851,BIO,FLME,2700,,3.0,A
201601,851,BIO,CHEM,3410,,4.0,C
201601,851,BIO,BIOL,4451,,4.0,B
201601,862,SW,SW,3700,,3.0,A
201601,862,SW,SW,3800,,3.0,A
201601,862,SW,SW,3400,,3.0,B
201601,862,SW,SW,4460,,3.0,C
201601,862,SW,SW,3600,,3.0,A
201601,860,EXS,KH,3360,,3.0,I
201601,860,EXS,KH,2220,,3.0,D
201601,860,EXS,CSC,1010,,3.0,F
201601,860,EXS,SOCI,1101,,3.0,F
201601,861,NUR,BIOL,2120,K,4.0,B
201601,861,NUR,PSYC,1101,,3.0,A
201601,861,NUR,NUTR,3300,,3.0,B-
201601,861,NUR,MATH,1070,,3.0,A
201601,863,PSY,WGSS,2010,,3.0,A
201601,863,PSY,PSYC,2101,,3.0,A-
201601,863,PSY,PHIL,2010,,3.0,C
201601,863,PSY,PSYC,2103,,3.0,A-
201601,866,BIO,BIOL,4930,,3.0,A+
201601,866,BIO,BIOL,3240,,3.0,B
201601,866,BIO,BIOL,4074,,4.0,B
201601,866,BIO,CHEM,3410,,4.0,B-
201601,857,ENG,ENGL,3040,,3.0,B+
201601,857,ENG,MATH,1101,,3.0,A+
201601,857,ENG,THEA,3210,,3.0,A-
201601,857,ENG,ENGL,3150,A,3.0,A+
201601,858,EXS,HIST,1111,,3.0,A-
201601,858,EXS,KH,3000,,3.0,B
201601,858,EXS,SOCI,1101,,3.0,D
201601,858,EXS,KH,2520,,2.0,A-
201601,858,EXS,KH,2230,,3.0,C
201601,849,HOS,BUSA,2106,,3.0,B-
201601,849,HOS,GEOG,1113,,4.0,B
201601,850,CHM,CHEM,4120,,3.0,I
201601,850,CHM,CPS,3400,,3.0,D
201601,846,PSY,POLS,1101,,3.0,F
201601,846,PSY,BIOL,2300,,3.0,F
201601,846,PSY,BIOL,2108,K,4.0,F
201601,844,BIO,BIOL,2108,K,4.0,A+
201601,844,BIO,CHEM,2400,,4.0,A
201601,844,BIO,PHYS,1111,K,4.0,A
201601,842,CHM,CHEM,3410,,4.0,B+
201601,842,CHM,PHYS,2211,K,4.0,W
201601,842,CHM,CHEM,3110,,2.0,C+
201601,842,CHM,MATH,2202,,4.0,A-
201601,843,BIO,SCOM,2050,,3.0,B+
201601,843,BIO,BIOL,2800,,2.0,A
201601,843,BIO,CHEM,2400,,4.0,C
201601,843,BIO,PHYS,1112,K,4.0,A
201601,855,CHM,CHEM,4120,,3.0,B
201601,855,CHM,CHEM,4000,,3.0,B-
201601,855,CHM,CHEM,4610,,3.0,B-
201601,855,CHM,MUA,1500,,3.0,B
201601,852,PSY,PSYC,4400,,3.0,B-
201601,852,PSY,PSYC,4650,,3.0,A
201601,852,PSY,PSYC,4620,,3.0,A
201601,852,PSY,PSYC,4020,,3.0,B+
201601,852,PSY,PSYC,3530,,4.0,A
201601,859,SW,SW,3800,,3.0,B+
201601,859,SW,SW,3400,,3.0,B-
201601,859,SW,SW,3600,,3.0,C
201601,859,SW,SW,3700,,3.0,A
201601,821,BIO,CHEM,2400,,4.0,C
201601,821,BIO,SOCI,1101,,3.0,A
201601,821,BIO,PHYS,1112,K,4.0,C-
201601,821,BIO,BIOL,2108,K,4.0,A-
201601,824,BIO,CHEM,3410,,4.0,W
201601,824,BIO,BIOL,3800,,3.0,A-
201601,824,BIO,BIOL,3810,,3.0,A
201601,824,BIO,BIOL,2110,K,4.0,B+
201601,824,BIO,PHYS,1112,K,4.0,B+
201601,825,PSY,PSYC,4130,,3.0,A
201601,825,PSY,PSYC,4100,,3.0,C
201601,825,PSY,PSYC,4040,,3.0,A-
201601,825,PSY,PSYC,4020,,3.0,A+
201601,825,PSY,RT,4096,,1.0,A
201601,822,AN,ANTH,2010,,3.0,B
201601,822,AN,WGSS,2010,,3.0,B
201601,822,AN,PSYC,1100,,3.0,D
201601,822,AN,ENGL,2110,,3.0,B+
201601,833,CHM,CHEM,3410,,4.0,C-
201601,833,CHM,BIOL,2108,K,4.0,C
201601,833,CHM,SOCI,1160,,3.0,A
201601,833,CHM,CRJU,2200,,3.0,A-
201601,835,CHM,BIOL,3800,,3.0,B
201601,835,CHM,CHEM,4150,,3.0,C-
201601,835,CHM,CHEM,4160,,3.0,A
201601,835,CHM,CHEM,4600,,5.0,C+
201601,835,CHM,PHIL,1010,,2.0,A
201601,829,SW,SW,3800,,3.0,B+
201601,829,SW,SW,3400,,3.0,A
201601,829,SW,SW,3700,,3.0,A-
201601,829,SW,SW,3600,,3.0,B+
201601,819,BIO,MATH,1113,,3.0,C
201601,819,BIO,BIOL,3810,,3.0,B
201601,819,BIO,CHEM,2400,,4.0,C+
201601,819,BIO,BIOL,3800,,3.0,B-
201601,817,BIO,SOCI,1101,,3.0,W
201601,817,BIO,ENGL,1102,,3.0,W
201601,816,CHM,SOCI,3156,,3.0,A
201601,816,CHM,CHEM,3410,,4.0,F
201601,816,CHM,CPS,3200,,3.0,A
201601,816,CHM,CHEM,3110,,2.0,C
201601,816,CHM,PHYS,2212,K,4.0,W
201601,814,CHM,RELS,2001,,3.0,B
201601,814,CHM,CHEM,4600,,5.0,B
201601,814,CHM,BIOL,3800,,3.0,B
201601,814,CHM,CHEM,4010,,3.0,B
201601,828,FI,MATH,1113,,3.0,C
201601,828,FI,CHEM,1212,K,4.0,C+
201601,828,FI,PERS,2002,,2.0,-W
201601,828,FI,PERS,2001,,2.0,A
201601,828,FI,ECON,2106,,3.0,A
201601,830,BIO,BIOL,3840,,3.0,A
201601,830,BIO,PHYS,1112,K,4.0,B+
201601,830,BIO,CHEM,4600,,5.0,B+
201601,830,BIO,BIOL,3900,,3.0,A
201601,832,BIO,BIOL,2107,K,4.0,W
201601,832,BIO,CHEM,1212,K,4.0,F
201601,832,BIO,MATH,1113,,3.0,F
201601,832,BIO,PSYC,1101,,3.0,B
201601,838,BIO,PSYC,3450,,3.0,A
201601,838,BIO,PSYC,3510,,4.0,D
201601,838,BIO,CHEM,1212,K,4.0,F
201601,838,BIO,PERS,2001,,2.0,B
201601,839,EXS,PSYC,1101,,3.0,B
201601,839,EXS,KH,3650,,4.0,A-
201601,839,EXS,KH,3550,,3.0,A
201601,839,EXS,MATH,1070,,3.0,W
201601,840,PSY,SCOM,2050,,3.0,W
201601,840,PSY,PSYC,4160,,3.0,A-
201601,840,PSY,PSYC,4620,,3.0,B
201601,912,PSY,PERS,2001,,2.0,A-
201601,912,PSY,PSYC,4300,,3.0,A
201601,907,PSY,GEOL,1121,K,4.0,C-
201601,907,PSY,PSYC,3110,,3.0,C
201601,907,PSY,MATH,1070,,3.0,F
201601,907,PSY,AAS,2010,,3.0,B+
201601,911,PSY,PSYC,2103,,3.0,B
201601,911,PSY,PSYC,2030,,3.0,B
201601,911,PSY,WGSS,2010,,3.0,C-
201601,911,PSY,SPAN,1001,,3.0,B
201601,911,PSY,SOCI,1160,,3.0,B
201601,913,PSY,SOCI,3201,,3.0,F
201601,913,PSY,PSYC,3570,,3.0,A+
201601,913,PSY,SOCI,3156,,3.0,D
201601,913,PSY,SOCI,3212,,3.0,A
201601,915,PSY,PSYC,4510,,3.0,B-
201601,915,PSY,SOCI,3390,,3.0,F
201601,915,PSY,PSYC,3530,,4.0,D
201601,915,PSY,AAS,4030,,3.0,F
201601,936,CHM,CHEM,1212,K,4.0,F
201601,936,CHM,ITAL,1002,,3.0,C
201601,936,CHM,CPS,3200,,3.0,W
201601,930,BIO,SCOM,1000,,2.0,A-
201601,930,BIO,CHEM,3100,,2.0,B+
201601,930,BIO,CHEM,2400,,4.0,B
201601,930,BIO,BIOL,2108,K,4.0,B-
201601,931,BIO,MATH,1111,,3.0,C+
201601,931,BIO,PSYC,3140,,3.0,A-
201601,931,BIO,HIST,1111,,3.0,A-
201601,931,BIO,BIOL,2107,K,4.0,C+
201601,933,CHM,CHEM,1211,K,4.0,B+
201601,933,CHM,POLS,1101,,3.0,A-
201601,933,CHM,ENGL,1102,,3.0,B-
201601,933,CHM,MATH,1113,,3.0,B-
201601,933,CHM,PHIL,1010,,2.0,C+
201601,941,CHM,CHEM,4000,,3.0,F
201601,941,CHM,CHEM,4160,,3.0,F
201601,952,BIO,BIOL,2107,K,4.0,B-
201601,952,BIO,CHEM,1212,K,4.0,B
201601,952,BIO,PSYC,3140,,3.0,A
201601,952,BIO,MATH,1070,,3.0,B
201601,955,SOC,SOCI,3216,,3.0,B-
201601,955,SOC,SOCI,4980,,3.0,A
201601,955,SOC,SOCI,3212,,3.0,A+
201601,955,SOC,SOCI,3130,,3.0,B+
201601,955,SOC,SOCI,3020,,3.0,B+
201601,955,SOC,ECE,3550,,3.0,F
201601,957,PSY,PSYC,4220,,3.0,W
201601,957,PSY,PSYC,4020,,3.0,B
201601,957,PSY,PSYC,4610,,3.0,B-
201601,957,PSY,PSYC,3530,,4.0,A-
201601,1008,CHM,CHEM,2400,,4.0,A
201601,1008,CHM,BIOL,2108,K,4.0,A
201601,1008,CHM,CHEM,3100,,2.0,A
201601,1008,CHM,SOCI,1101,,3.0,A
201601,1013,CIS,PHYS,1111,K,4.0,A
201601,1013,CIS,POLS,2401,,3.0,A
201601,1013,CIS,ACCT,2102,,3.0,B-
201601,1013,CIS,CIS,2010,,3.0,A
201601,1013,CIS,SNHP,2010,,3.0,A
201601,1006,PSY,BIOL,1104,K,4.0,B
201601,1006,PSY,AAS,2010,,3.0,A
201601,1006,PSY,PSYC,2070,,3.0,B+
201601,1006,PSY,SOCI,1101,,3.0,C+
201601,1005,BIO,MATH,1070,,3.0,A-
201601,1005,BIO,BIOL,2107,K,4.0,B+
201601,1005,BIO,CHEM,2400,,4.0,C+
201601,1005,BIO,CHEM,3100,,2.0,A-
201601,1004,BIO,BIOL,2108,K,4.0,A
201601,1004,BIO,BIOL,2106,,2.0,A-
201601,1004,BIO,KH,3000,,3.0,A
201601,1004,BIO,CHEM,1212,K,4.0,B
201601,1002,PSY,POLS,2401,,3.0,W
201601,1002,PSY,MATH,1101,,3.0,F
201601,1002,PSY,GEOG,1112,,4.0,C+
201601,1002,PSY,PSYC,2103,,3.0,W
201601,1002,PSY,SOCI,1101,,3.0,F
201601,1003,BIO,MATH,1111,,3.0,C
201601,1003,BIO,PSYC,1101,,3.0,F
201601,1003,BIO,ENGL,1101,,3.0,B
201601,1011,MGRS,ECON,2100,,3.0,B
201601,1011,MGRS,ACCT,2101,,3.0,C
201601,1011,MGRS,BUSA,2106,,3.0,B
201601,1011,MGRS,MATH,1070,,3.0,A-
201601,1015,ART,FREN,2001,,3.0,B
201601,1015,ART,ART,1010,,3.0,A-
201601,1015,ART,ART,1020,,3.0,B+
201601,1027,CHM,SOCI,1101,,3.0,A-
201601,1027,CHM,CHEM,3110,,2.0,A-
201601,1027,CHM,PHYS,2211,K,4.0,A
201601,1027,CHM,CHEM,3410,,4.0,A+
201601,1026,IDS,LT,2010,,3.0,A-
201601,1026,IDS,EPY,2040,,3.0,B
201601,1026,IDS,PSYC,4040,,3.0,C+
201601,1026,IDS,EXC,1002,,3.0,B
201601,1028,MK,FLME,2700,,3.0,B
201601,1028,MK,ACCT,2102,,3.0,B-
201601,1028,MK,BUSA,2106,,3.0,A
201601,1028,MK,MATH,1070,,3.0,B
201601,1036,BIO,CHEM,2400,,4.0,W
201601,1036,BIO,PERS,2002,,2.0,B+
201601,1036,BIO,BIOL,2108,K,4.0,C
201601,1036,BIO,BIOL,2300,,3.0,C
201601,1035,RMI,CIS,2010,,3.0,C
201601,1035,RMI,ECON,2105,,3.0,B
201601,1037,CHM,CHEM,3110,,2.0,A-
201601,1037,CHM,CHEM,3410,,4.0,C
201601,1037,CHM,PHYS,2212,K,4.0,A
201601,1037,CHM,MATH,2215,,4.0,A+
201601,1037,CHM,MATH,4544,,3.0,A+
201601,1023,BIO,CHEM,1212,K,4.0,C+
201601,1023,BIO,BIOL,2108,K,4.0,C
201601,1024,BIO,SCOM,1000,,2.0,B
201601,1024,BIO,BIOL,2106,,2.0,B+
201601,1024,BIO,BIOL,2107,K,4.0,B+
201601,1024,BIO,CHEM,1212,K,4.0,B-
201601,1019,FMM,WGSS,2010,,3.0,B
201601,1019,FMM,FLME,2700,,3.0,B+
201601,1019,FMM,THEA,2210,,3.0,B+
201601,1019,FMM,PERS,2001,,2.0,A+
201601,1019,FMM,GEOL,1122,K,4.0,B
201601,1020,FI,MATH,1113,,3.0,D
201601,1020,FI,PHIL,1010,,2.0,B-
201601,1020,FI,ECON,3900,,3.0,C-
201601,1020,FI,ACCT,2102,,3.0,C-
201601,1020,FI,ECON,2106,,3.0,A-
201601,1018,CHM,MATH,1113,,3.0,W
201601,1018,CHM,PSYC,1101,,3.0,A-
201601,1018,CHM,CHEM,1211,K,4.0,C-
201601,1018,CHM,SOCI,3212,,3.0,C
201601,1021,PSY,SOCI,3156,,3.0,A
201601,1021,PSY,SPAN,1001,,3.0,A
201601,1021,PSY,PSYC,3140,,3.0,A-
201601,1021,PSY,PSYC,3510,,4.0,A+
201601,1021,PSY,SOCI,1160,,3.0,A
201601,1031,BIO,BIOL,2107,K,4.0,B
201601,1031,BIO,BIOL,2106,,2.0,A-
201601,1031,BIO,CHEM,1212,K,4.0,C+
201601,1031,BIO,HIST,4975,,3.0,A
201601,1031,BIO,PERS,2001,,2.0,B+
201601,1029,BIO,BUSA,2106,,3.0,B
201601,1029,BIO,CIS,2010,,3.0,B-
201601,1029,BIO,GEOL,1122,K,4.0,B-
201601,1029,BIO,FREN,1002,,3.0,C
201601,1029,BIO,ACCT,2101,,3.0,C
201601,1033,CHM,CHEM,3410,,4.0,W
201601,1033,CHM,CHEM,3110,,2.0,C+
201601,1033,CHM,CHIN,2001,,3.0,B
201601,1033,CHM,PHYS,2211,K,4.0,B
201601,1034,EXS,KH,2520,,2.0,A+
201601,1034,EXS,MATH,1070,,3.0,A-
201601,1034,EXS,FLME,2700,,3.0,A
201601,1034,EXS,BIOL,1104,K,4.0,B
201601,1034,EXS,PERS,2001,,2.0,B
201601,1040,BIO,KH,1010,,2.0,A%
201601,1040,BIO,BIOL,2120,K,4.0,C
201601,1040,BIO,CSC,1010,,3.0,A+
201601,1040,BIO,MUA,1930,,3.0,A
201601,1040,BIO,SNHP,2010,,3.0,A
201601,1039,BIO,BIOL,4960,,1.0,-W
201601,1039,BIO,BIOL,3880,,3.0,D
201601,1039,BIO,BIOL,3810,,3.0,C
201601,1039,BIO,BIOL,3840,,3.0,W
201601,1039,BIO,CHEM,3410,,4.0,C-
201601,1100,BIO,NUTR,3100,,3.0,A
201601,1100,BIO,SCOM,2050,,3.0,A-
201601,1100,BIO,PERS,2001,,2.0,A
201601,1100,BIO,CHEM,2400,,4.0,B-
201601,1100,BIO,BIOL,2108,K,4.0,A
201601,1101,BIO,PHYS,1111,K,4.0,A
201601,1101,BIO,CHEM,2400,,4.0,C
201601,1101,BIO,BIOL,2107,K,4.0,B
201601,1102,CHM,MATH,2212,,4.0,C
201601,1102,CHM,CSC,2301,,3.0,B
201601,1102,CHM,SOCI,1101,,3.0,B+
201601,1102,CHM,ACCT,2101,,3.0,C
201601,1104,PSY,GEOG,1113,,4.0,B-
