student_ID,demographics_term,semester_number,term_earliest,academic_year,major_term,major_term_earliest,major_graduation,graduation_level,graduation_status,graduation_date,graduation_date_bachelors,student_level,transfer_hours_term,flag_transfer,max_course_term,major_term_name
207,201108,1,201108,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,62.8,1,201401,Psychology
207,201201,2,201108,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,62.8,1,201401,Psychology
207,201208,3,201108,2013,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,62.8,1,201401,Psychology
207,201301,4,201108,2013,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,62.8,1,201401,Psychology
207,201401,5,201108,2014,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,62.8,1,201401,Psychology
208,201108,1,201108,2012,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Chemistry
208,201201,2,201108,2012,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Chemistry
208,201208,3,201108,2013,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Chemistry
208,201301,4,201108,2013,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Chemistry
208,201305,5,201108,2013,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Chemistry
208,201308,6,201108,2014,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Chemistry
208,201401,7,201108,2014,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Chemistry
208,201405,8,201108,2014,CJ,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Other
208,201408,9,201108,2015,CJ,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Other
208,201501,10,201108,2015,CJ,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Other
208,201505,11,201108,2015,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Chemistry
208,201601,12,201108,2016,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,9.0,1,201601,Chemistry
209,201108,1,201101,2012,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,81.93,1,201201,Biology
209,201201,2,201101,2012,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,81.93,1,201201,Biology
210,201108,1,201008,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,47.0,1,201408,Biology
210,201201,2,201008,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,47.0,1,201408,Biology
210,201208,3,201008,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,47.0,1,201408,Biology
210,201301,4,201008,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,47.0,1,201408,Biology
210,201308,5,201008,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,47.0,1,201408,Biology
210,201401,6,201008,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,47.0,1,201408,Biology
210,201405,7,201008,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,47.0,1,201408,Biology
210,201408,8,201008,2015,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/9/2015',)",2015-01-09,US,47.0,1,201408,Biology
211,201108,1,201105,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2013',)",2013-05-17,US,58.0,1,201301,Psychology
211,201201,2,201105,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2013',)",2013-05-17,US,61.0,1,201301,Psychology
211,201205,3,201105,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2013',)",2013-05-17,US,61.0,1,201301,Psychology
211,201208,4,201105,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2013',)",2013-05-17,US,61.0,1,201301,Psychology
211,201301,5,201105,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2013',)",2013-05-17,US,61.0,1,201301,Psychology
212,201401,1,201401,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/7/2018',)",2018-08-07,US,67.0,1,201805,Psychology
212,201701,2,201401,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/7/2018',)",2018-08-07,US,67.0,1,201805,Psychology
212,201705,3,201401,2017,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/7/2018',)",2018-08-07,US,67.0,1,201805,Psychology
212,201708,4,201401,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/7/2018',)",2018-08-07,US,67.0,1,201805,Psychology
212,201801,5,201401,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/7/2018',)",2018-08-07,US,67.0,1,201805,Psychology
212,201805,6,201401,2018,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/7/2018',)",2018-08-07,US,67.0,1,201805,Psychology
213,201108,1,201101,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,34.0,1,201401,Psychology
213,201201,2,201101,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,34.0,1,201401,Psychology
213,201208,3,201101,2013,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,34.0,1,201401,Psychology
213,201301,4,201101,2013,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,34.0,1,201401,Psychology
213,201308,5,201101,2014,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,34.0,1,201401,Psychology
213,201401,6,201101,2014,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,34.0,1,201401,Psychology
214,201201,1,201201,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/10/2014',)",2014-01-10,US,58.0,1,201308,Psychology
214,201208,2,201201,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/10/2014',)",2014-01-10,US,73.0,1,201308,Psychology
214,201301,3,201201,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/10/2014',)",2014-01-10,US,73.0,1,201308,Psychology
214,201305,4,201201,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/10/2014',)",2014-01-10,US,73.0,1,201308,Psychology
214,201308,5,201201,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('1/10/2014',)",2014-01-10,US,73.0,1,201308,Psychology
215,201208,1,201208,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/11/2015',)",2015-08-11,US,72.0,1,201505,Psychology
215,201301,2,201208,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/11/2015',)",2015-08-11,US,72.0,1,201505,Psychology
215,201308,3,201208,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/11/2015',)",2015-08-11,US,72.0,1,201505,Psychology
215,201401,4,201208,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/11/2015',)",2015-08-11,US,72.0,1,201505,Psychology
215,201405,5,201208,2014,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/11/2015',)",2015-08-11,US,72.0,1,201505,Psychology
215,201408,6,201208,2015,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/11/2015',)",2015-08-11,US,72.0,1,201505,Psychology
215,201501,7,201208,2015,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/11/2015',)",2015-08-11,US,72.0,1,201505,Psychology
215,201505,8,201208,2015,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('8/11/2015',)",2015-08-11,US,72.0,1,201505,Psychology
216,201308,1,201308,2014,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,75.0,1,201501,Chemistry
216,201401,2,201308,2014,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,75.0,1,201501,Chemistry
216,201405,3,201308,2014,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,75.0,1,201501,Chemistry
216,201408,4,201308,2015,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,75.0,1,201501,Chemistry
216,201501,5,201308,2015,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,75.0,1,201501,Chemistry
217,201208,1,201208,2013,BIO,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Biology
217,201301,2,201208,2013,BIO,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Biology
217,201308,3,201208,2014,BIO,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Biology
217,201401,4,201208,2014,BIO,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Biology
217,201405,5,201208,2014,BIO,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Biology
217,201408,6,201208,2015,BIO,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Biology
217,201501,7,201208,2015,BIO,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Biology
217,201505,8,201208,2015,BIO,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Biology
217,201508,9,201208,2016,BIO,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Biology
217,201601,10,201208,2016,BIO,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Biology
217,201605,11,201208,2016,BIO,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Biology
217,201608,12,201208,2017,CHM,BIO,"('BIO', 'HS')","('B', 'M')","('Awarded', 'Awarded')","('8/9/2016', '5/17/2019')",2016-08-09,US,31.0,1,201608,Chemistry
218,201108,1,201008,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,103.0,1,201601,Biology
218,201201,2,201008,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,103.0,1,201601,Biology
218,201205,3,201008,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,103.0,1,201601,Biology
218,201301,4,201008,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,103.0,1,201601,Biology
218,201408,5,201008,2015,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,103.0,1,201601,Biology
218,201501,6,201008,2015,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,103.0,1,201601,Biology
218,201505,7,201008,2015,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,103.0,1,201601,Biology
218,201508,8,201008,2016,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,103.0,1,201601,Biology
218,201601,9,201008,2016,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,103.0,1,201601,Biology
219,201201,1,201201,2012,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,56.31,1,201205,Chemistry
219,201205,2,201201,2012,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,56.31,1,201205,Chemistry
220,201108,1,201101,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,136.0,1,201108,Psychology
221,201108,1,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2013',)",2013-05-17,US,104.0,1,201301,Psychology
221,201201,2,201108,2012,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2013',)",2013-05-17,US,104.0,1,201301,Psychology
221,201208,3,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2013',)",2013-05-17,US,104.0,1,201301,Psychology
221,201301,4,201108,2013,PSY,PSY,"('PSY',)","('B',)","('Awarded',)","('5/17/2013',)",2013-05-17,US,104.0,1,201301,Psychology
222,201108,1,201108,2012,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,3.0,1,201108,Chemistry
223,201108,1,201108,2012,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201505,Chemistry
223,201201,2,201108,2012,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201505,Chemistry
223,201208,3,201108,2013,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201505,Chemistry
223,201301,4,201108,2013,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201505,Chemistry
223,201308,5,201108,2014,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201505,Chemistry
223,201401,6,201108,2014,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201505,Chemistry
223,201408,7,201108,2015,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201505,Chemistry
223,201501,8,201108,2015,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201505,Chemistry
223,201505,9,201108,2015,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201505,Chemistry
224,201108,1,201108,2012,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201308,Biology
224,201201,2,201108,2012,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,12.0,0,201308,Biology
224,201208,3,201108,2013,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,12.0,0,201308,Biology
224,201301,4,201108,2013,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,12.0,0,201308,Biology
224,201305,5,201108,2013,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,12.0,0,201308,Biology
224,201308,6,201108,2014,BIO,BIO,"(nan,)","(nan,)","(nan,)","(nan,)",,US,12.0,0,201308,Biology
225,201108,1,201108,2012,BIO,BIO,"('BGY', 'BIO')","('M', 'B')","('Awarded', 'Awarded')","('1/5/2018', '1/8/2016')",2016-01-08,US,,0,201508,Biology
225,201201,2,201108,2012,BIO,BIO,"('BGY', 'BIO')","('M', 'B')","('Awarded', 'Awarded')","('1/5/2018', '1/8/2016')",2016-01-08,US,,0,201508,Biology
225,201205,3,201108,2012,BIO,BIO,"('BGY', 'BIO')","('M', 'B')","('Awarded', 'Awarded')","('1/5/2018', '1/8/2016')",2016-01-08,US,,0,201508,Biology
225,201208,4,201108,2013,BIO,BIO,"('BGY', 'BIO')","('M', 'B')","('Awarded', 'Awarded')","('1/5/2018', '1/8/2016')",2016-01-08,US,,0,201508,Biology
225,201301,5,201108,2013,BIO,BIO,"('BGY', 'BIO')","('M', 'B')","('Awarded', 'Awarded')","('1/5/2018', '1/8/2016')",2016-01-08,US,,0,201508,Biology
225,201308,6,201108,2014,BIO,BIO,"('BGY', 'BIO')","('M', 'B')","('Awarded', 'Awarded')","('1/5/2018', '1/8/2016')",2016-01-08,US,,0,201508,Biology
225,201401,7,201108,2014,BIO,BIO,"('BGY', 'BIO')","('M', 'B')","('Awarded', 'Awarded')","('1/5/2018', '1/8/2016')",2016-01-08,US,,0,201508,Biology
225,201408,8,201108,2015,BIO,BIO,"('BGY', 'BIO')","('M', 'B')","('Awarded', 'Awarded')","('1/5/2018', '1/8/2016')",2016-01-08,US,,0,201508,Biology
225,201501,9,201108,2015,BIO,BIO,"('BGY', 'BIO')","('M', 'B')","('Awarded', 'Awarded')","('1/5/2018', '1/8/2016')",2016-01-08,US,,0,201508,Biology
225,201505,10,201108,2015,BIO,BIO,"('BGY', 'BIO')","('M', 'B')","('Awarded', 'Awarded')","('1/5/2018', '1/8/2016')",2016-01-08,US,,0,201508,Biology
225,201508,11,201108,2016,BIO,BIO,"('BGY', 'BIO')","('M', 'B')","('Awarded', 'Awarded')","('1/5/2018', '1/8/2016')",2016-01-08,US,,0,201508,Biology
226,201208,1,201208,2013,BIO,BIO,"('EXS',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,36.0,1,201508,Biology
226,201301,2,201208,2013,BIO,BIO,"('EXS',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,36.0,1,201508,Biology
226,201305,3,201208,2013,BIO,BIO,"('EXS',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,36.0,1,201508,Biology
226,201308,4,201208,2014,EXS,BIO,"('EXS',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,36.0,1,201508,Exercise Science
226,201401,5,201208,2014,EXS,BIO,"('EXS',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,36.0,1,201508,Exercise Science
226,201405,6,201208,2014,EXS,BIO,"('EXS',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,36.0,1,201508,Exercise Science
226,201408,7,201208,2015,EXS,BIO,"('EXS',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,36.0,1,201508,Exercise Science
226,201501,8,201208,2015,EXS,BIO,"('EXS',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,36.0,1,201508,Exercise Science
226,201505,9,201208,2015,EXS,BIO,"('EXS',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,36.0,1,201508,Exercise Science
226,201508,10,201208,2016,EXS,BIO,"('EXS',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,36.0,1,201508,Exercise Science
227,201108,1,201108,2012,CHM,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Chemistry
227,201201,2,201108,2012,CHM,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Chemistry
227,201208,3,201108,2013,CHM,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Chemistry
227,201301,4,201108,2013,BIO,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Biology
227,201305,5,201108,2013,PSY,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Psychology
227,201308,6,201108,2014,PSY,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Psychology
227,201401,7,201108,2014,PSY,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Psychology
227,201408,8,201108,2015,SOC,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Other
227,201501,9,201108,2015,SOC,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Other
227,201505,10,201108,2015,SOC,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Other
227,201508,11,201108,2016,SOC,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Other
227,201601,12,201108,2016,SOC,CHM,"('SOC',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,32.0,1,201601,Other
228,201108,1,201108,2012,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201201,2,201108,2012,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201205,3,201108,2012,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201208,4,201108,2013,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201301,5,201108,2013,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201305,6,201108,2013,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201308,7,201108,2014,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201401,8,201108,2014,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201405,9,201108,2014,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201408,10,201108,2015,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201501,11,201108,2015,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201505,12,201108,2015,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
228,201508,13,201108,2016,CHM,CHM,"('CHM',)","('B',)","('Awarded',)","('1/8/2016',)",2016-01-08,US,14.0,1,201508,Chemistry
229,201208,1,201208,2013,CHM,CHM,"('PSY',)","('B',)","('Awarded',)","('5/13/2016',)",2016-05-13,US,34.0,1,201601,Chemistry
229,201301,2,201208,2013,NEUR,CHM,"('PSY',)","('B',)","('Awarded',)","('5/13/2016',)",2016-05-13,US,34.0,1,201601,Neuroscience
229,201308,3,201208,2014,NEUR,CHM,"('PSY',)","('B',)","('Awarded',)","('5/13/2016',)",2016-05-13,US,34.0,1,201601,Neuroscience
229,201401,4,201208,2014,NEUR,CHM,"('PSY',)","('B',)","('Awarded',)","('5/13/2016',)",2016-05-13,US,34.0,1,201601,Neuroscience
229,201405,5,201208,2014,NEUR,CHM,"('PSY',)","('B',)","('Awarded',)","('5/13/2016',)",2016-05-13,US,34.0,1,201601,Neuroscience
229,201408,6,201208,2015,NEUR,CHM,"('PSY',)","('B',)","('Awarded',)","('5/13/2016',)",2016-05-13,US,34.0,1,201601,Neuroscience
229,201501,7,201208,2015,PSY,CHM,"('PSY',)","('B',)","('Awarded',)","('5/13/2016',)",2016-05-13,US,34.0,1,201601,Psychology
229,201505,8,201208,2015,PSY,CHM,"('PSY',)","('B',)","('Awarded',)","('5/13/2016',)",2016-05-13,US,34.0,1,201601,Psychology
229,201508,9,201208,2016,PSY,CHM,"('PSY',)","('B',)","('Awarded',)","('5/13/2016',)",2016-05-13,US,34.0,1,201601,Psychology
229,201601,10,201208,2016,PSY,CHM,"('PSY',)","('B',)","('Awarded',)","('5/13/2016',)",2016-05-13,US,34.0,1,201601,Psychology
230,201108,1,201108,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201201,Psychology
230,201201,2,201108,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201201,Psychology
231,201108,1,201101,2012,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201208,Chemistry
231,201201,2,201101,2012,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201208,Chemistry
231,201208,3,201101,2013,CHM,CHM,"(nan,)","(nan,)","(nan,)","(nan,)",,US,,0,201208,Chemistry
232,201505,1,201505,2015,BIO,BIO,"('PSY',)","('B',)","('Awarded',)","('5/11/2018',)",2018-05-11,US,56.0,1,201801,Biology
232,201508,2,201505,2016,PSY,BIO,"('PSY',)","('B',)","('Awarded',)","('5/11/2018',)",2018-05-11,US,56.0,1,201801,Other
232,201601,3,201505,2016,PSY,BIO,"('PSY',)","('B',)","('Awarded',)","('5/11/2018',)",2018-05-11,US,56.0,1,201801,Psychology
232,201605,4,201505,2016,PSY,BIO,"('PSY',)","('B',)","('Awarded',)","('5/11/2018',)",2018-05-11,US,56.0,1,201801,Psychology
232,201608,5,201505,2017,PSY,BIO,"('PSY',)","('B',)","('Awarded',)","('5/11/2018',)",2018-05-11,US,56.0,1,201801,Psychology
232,201701,6,201505,2017,PSY,BIO,"('PSY',)","('B',)","('Awarded',)","('5/11/2018',)",2018-05-11,US,56.0,1,201801,Psychology
232,201708,7,201505,2018,PSY,BIO,"('PSY',)","('B',)","('Awarded',)","('5/11/2018',)",2018-05-11,US,56.0,1,201801,Psychology
232,201801,8,201505,2018,PSY,BIO,"('PSY',)","('B',)","('Awarded',)","('5/11/2018',)",2018-05-11,US,56.0,1,201801,Psychology
233,201108,1,201101,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,67.0,1,201301,Psychology
233,201201,2,201101,2012,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,67.0,1,201301,Psychology
233,201208,3,201101,2013,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,67.0,1,201301,Psychology
233,201301,4,201101,2013,PSY,PSY,"(nan,)","(nan,)","(nan,)","(nan,)",,US,67.0,1,201301,Psychology
234,201108,1,201108,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,6.0,1,201501,Biology
234,201201,2,201108,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,0.0,1,201501,Biology
234,201205,3,201108,2012,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,0.0,1,201501,Biology
234,201208,4,201108,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,0.0,1,201501,Biology
234,201301,5,201108,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,0.0,1,201501,Biology
234,201305,6,201108,2013,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,0.0,1,201501,Biology
234,201308,7,201108,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,0.0,1,201501,Biology
234,201401,8,201108,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,0.0,1,201501,Biology
234,201405,9,201108,2014,BIO,BIO,"('BIO',)","('B',)","('Awarded',)","('5/15/2015',)",2015-05-15,US,0.0,1,201501,Biology
